P,Sex,Age,Bigram_Frequency,Conc_trailing,Freq_trailing,LR_Diversity,Letters_trailing,POS_trailing,Syll_trailing,Trailing,response_time
22,1,29,10,4.72,13.53,1,4,Noun,1,soup,489
23,1,42,10,4.72,13.53,1,4,Noun,1,soup,514
24,1,48,10,4.72,13.53,1,4,Noun,1,soup,2330
25,1,47,10,4.72,13.53,1,4,Noun,1,soup,709
26,0,51,10,4.72,13.53,1,4,Noun,1,soup,844
27,1,46,10,4.72,13.53,1,4,Noun,1,soup,463
28,1,30,10,4.72,13.53,1,4,Noun,1,soup,718
29,0,29,10,4.72,13.53,1,4,Noun,1,soup,1032
29,0,29,10,4.72,13.53,1,4,Noun,1,soup,1032
1,1,30,207,4.72,22.69,1,4,Noun,1,wire,518
2,1,50,207,4.72,22.69,1,4,Noun,1,wire,662
3,1,60,207,4.72,22.69,1,4,Noun,1,wire,800
4,1,51,207,4.72,22.69,1,4,Noun,1,wire,399
5,1,29,207,4.72,22.69,1,4,Noun,1,wire,532
7,0,38,207,4.72,22.69,1,4,Noun,1,wire,364
8,1,30,207,4.72,22.69,1,4,Noun,1,wire,646
9,1,46,207,4.72,22.69,1,4,Noun,1,wire,800
10,1,21,207,4.72,22.69,1,4,Noun,1,wire,475
11,1,20,207,4.72,22.69,1,4,Noun,1,wire,1262
12,0,24,207,4.72,22.69,1,4,Noun,1,wire,712
13,1,29,207,4.72,22.69,1,4,Noun,1,wire,532
14,0,22,207,4.72,22.69,1,4,Noun,1,wire,441
16,1,22,207,4.72,22.69,1,4,Noun,1,wire,897
17,1,33,207,4.72,22.69,1,4,Noun,1,wire,529
18,1,25,207,4.72,22.69,1,4,Noun,1,wire,570
19,1,46,207,4.72,22.69,1,4,Noun,1,wire,829
20,1,23,207,4.72,22.69,1,4,Noun,1,wire,388
21,1,18,207,4.72,22.69,1,4,Noun,1,wire,596
22,1,29,207,4.72,22.69,1,4,Noun,1,wire,630
23,1,42,207,4.72,22.69,1,4,Noun,1,wire,502
24,1,48,207,4.72,22.69,1,4,Noun,1,wire,465
25,1,47,207,4.72,22.69,1,4,Noun,1,wire,1109
26,0,51,207,4.72,22.69,1,4,Noun,1,wire,1171
27,1,46,207,4.72,22.69,1,4,Noun,1,wire,661
28,1,30,207,4.72,22.69,1,4,Noun,1,wire,554
29,0,29,207,4.72,22.69,1,4,Noun,1,wire,489
29,0,29,207,4.72,22.69,1,4,Noun,1,wire,489
2,1,50,5568,4.72,353.52,1749,4,Noun,1,hand,427
3,1,60,5568,4.72,353.52,1749,4,Noun,1,hand,575
4,1,51,5568,4.72,353.52,1749,4,Noun,1,hand,431
6,1,30,5568,4.72,353.52,1749,4,Noun,1,hand,1380
7,0,38,5568,4.72,353.52,1749,4,Noun,1,hand,386
8,1,30,5568,4.72,353.52,1749,4,Noun,1,hand,519
9,1,46,5568,4.72,353.52,1749,4,Noun,1,hand,575
10,1,21,5568,4.72,353.52,1749,4,Noun,1,hand,437
11,1,20,5568,4.72,353.52,1749,4,Noun,1,hand,495
12,0,24,5568,4.72,353.52,1749,4,Noun,1,hand,558
14,0,22,5568,4.72,353.52,1749,4,Noun,1,hand,425
16,1,22,5568,4.72,353.52,1749,4,Noun,1,hand,667
18,1,25,5568,4.72,353.52,1749,4,Noun,1,hand,637
19,1,46,5568,4.72,353.52,1749,4,Noun,1,hand,950
20,1,23,5568,4.72,353.52,1749,4,Noun,1,hand,525
22,1,29,5568,4.72,353.52,1749,4,Noun,1,hand,722
23,1,42,5568,4.72,353.52,1749,4,Noun,1,hand,394
24,1,48,5568,4.72,353.52,1749,4,Noun,1,hand,779
26,0,51,5568,4.72,353.52,1749,4,Noun,1,hand,853
27,1,46,5568,4.72,353.52,1749,4,Noun,1,hand,76
28,1,30,5568,4.72,353.52,1749,4,Noun,1,hand,587
1,1,30,0,4.75,379.06,0,4,Noun,1,head,527
2,1,50,0,4.75,196.14,0,6,Noun,1,street,970
2,1,50,0,4.75,379.06,0,4,Noun,1,head,678
3,1,60,0,4.75,196.14,0,6,Noun,1,street,707
3,1,60,0,4.75,379.06,0,4,Noun,1,head,694
4,1,51,0,4.75,379.06,0,4,Noun,1,head,761
4,1,51,0,4.75,196.14,0,6,Noun,1,street,665
5,1,29,0,4.75,379.06,0,4,Noun,1,head,492
6,1,30,0,4.75,196.14,0,6,Noun,1,street,2027
6,1,30,0,4.75,379.06,0,4,Noun,1,head,722
7,0,38,0,4.75,196.14,0,6,Noun,1,street,370
7,0,38,0,4.75,379.06,0,4,Noun,1,head,506
8,1,30,0,4.75,379.06,0,4,Noun,1,head,489
8,1,30,0,4.75,196.14,0,6,Noun,1,street,446
9,1,46,0,4.75,196.14,0,6,Noun,1,street,707
9,1,46,0,4.75,379.06,0,4,Noun,1,head,694
10,1,21,0,4.75,196.14,0,6,Noun,1,street,549
10,1,21,0,4.75,379.06,0,4,Noun,1,head,457
11,1,20,0,4.75,379.06,0,4,Noun,1,head,625
12,0,24,0,4.75,379.06,0,4,Noun,1,head,461
12,0,24,0,4.75,196.14,0,6,Noun,1,street,732
13,1,29,0,4.75,379.06,0,4,Noun,1,head,437
14,0,22,0,4.75,196.14,0,6,Noun,1,street,499
14,0,22,0,4.75,379.06,0,4,Noun,1,head,718
16,1,22,0,4.75,379.06,0,4,Noun,1,head,794
16,1,22,0,4.75,196.14,0,6,Noun,1,street,1624
17,1,33,0,4.75,379.06,0,4,Noun,1,head,502
18,1,25,0,4.75,196.14,0,6,Noun,1,street,551
18,1,25,0,4.75,379.06,0,4,Noun,1,head,527
19,1,46,0,4.75,196.14,0,6,Noun,1,street,1218
19,1,46,0,4.75,379.06,0,4,Noun,1,head,805
20,1,23,0,4.75,379.06,0,4,Noun,1,head,833
20,1,23,0,4.75,196.14,0,6,Noun,1,street,576
21,1,18,0,4.75,379.06,0,4,Noun,1,head,783
22,1,29,0,4.75,196.14,0,6,Noun,1,street,600
22,1,29,0,4.75,379.06,0,4,Noun,1,head,806
23,1,42,0,4.75,379.06,0,4,Noun,1,head,525
25,1,47,0,4.75,379.06,0,4,Noun,1,head,640
26,0,51,0,4.75,196.14,0,6,Noun,1,street,953
26,0,51,0,4.75,379.06,0,4,Noun,1,head,701
27,1,46,0,4.75,196.14,0,6,Noun,1,street,753
27,1,46,0,4.75,379.06,0,4,Noun,1,head,1031
28,1,30,0,4.75,379.06,0,4,Noun,1,head,729
28,1,30,0,4.75,196.14,0,6,Noun,1,street,517
29,0,29,0,4.75,379.06,0,4,Noun,1,head,1855
29,0,29,0,4.75,379.06,0,4,Noun,1,head,1855
1,1,30,305,4.75,196.14,25,6,Noun,1,street,470
2,1,50,305,4.75,196.14,25,6,Noun,1,street,761
3,1,60,305,4.75,196.14,25,6,Noun,1,street,558
4,1,51,305,4.75,196.14,25,6,Noun,1,street,382
5,1,29,305,4.75,196.14,25,6,Noun,1,street,534
6,1,30,305,4.75,196.14,25,6,Noun,1,street,716
7,0,38,305,4.75,196.14,25,6,Noun,1,street,431
8,1,30,305,4.75,196.14,25,6,Noun,1,street,488
9,1,46,305,4.75,196.14,25,6,Noun,1,street,558
10,1,21,305,4.75,196.14,25,6,Noun,1,street,438
11,1,20,305,4.75,196.14,25,6,Noun,1,street,639
12,0,24,305,4.75,196.14,25,6,Noun,1,street,686
13,1,29,305,4.75,196.14,25,6,Noun,1,street,432
14,0,22,305,4.75,196.14,25,6,Noun,1,street,397
16,1,22,305,4.75,196.14,25,6,Noun,1,street,1445
17,1,33,305,4.75,196.14,25,6,Noun,1,street,1114
18,1,25,305,4.75,196.14,25,6,Noun,1,street,589
19,1,46,305,4.75,196.14,25,6,Noun,1,street,1141
20,1,23,305,4.75,196.14,25,6,Noun,1,street,460
21,1,18,305,4.75,196.14,25,6,Noun,1,street,597
22,1,29,305,4.75,196.14,25,6,Noun,1,street,642
23,1,42,305,4.75,196.14,25,6,Noun,1,street,518
24,1,48,305,4.75,196.14,25,6,Noun,1,street,468
25,1,47,305,4.75,196.14,25,6,Noun,1,street,395
26,0,51,305,4.75,196.14,25,6,Noun,1,street,804
27,1,46,305,4.75,196.14,25,6,Noun,1,street,346
28,1,30,305,4.75,196.14,25,6,Noun,1,street,681
29,0,29,305,4.75,196.14,25,6,Noun,1,street,649
29,0,29,305,4.75,196.14,25,6,Noun,1,street,649
1,1,30,11,4.77,162,1,6,Noun,1,ground,632
2,1,50,11,4.77,162,1,6,Noun,1,ground,906
3,1,60,11,4.77,162,1,6,Noun,1,ground,2338
4,1,51,11,4.77,162,1,6,Noun,1,ground,416
5,1,29,11,4.77,162,1,6,Noun,1,ground,489
6,1,30,11,4.77,162,1,6,Noun,1,ground,841
7,0,38,11,4.77,162,1,6,Noun,1,ground,413
8,1,30,11,4.77,162,1,6,Noun,1,ground,466
9,1,46,11,4.77,162,1,6,Noun,1,ground,2338
10,1,21,11,4.77,162,1,6,Noun,1,ground,1755
11,1,20,11,4.77,162,1,6,Noun,1,ground,835
12,0,24,11,4.77,162,1,6,Noun,1,ground,646
13,1,29,11,4.77,162,1,6,Noun,1,ground,504
14,0,22,11,4.77,162,1,6,Noun,1,ground,426
16,1,22,11,4.77,162,1,6,Noun,1,ground,1009
17,1,33,11,4.77,162,1,6,Noun,1,ground,516
18,1,25,11,4.77,162,1,6,Noun,1,ground,603
19,1,46,11,4.77,162,1,6,Noun,1,ground,825
20,1,23,11,4.77,162,1,6,Noun,1,ground,537
21,1,18,11,4.77,162,1,6,Noun,1,ground,662
22,1,29,11,4.77,162,1,6,Noun,1,ground,488
23,1,42,11,4.77,162,1,6,Noun,1,ground,542
24,1,48,11,4.77,162,1,6,Noun,1,ground,1885
25,1,47,11,4.77,162,1,6,Noun,1,ground,496
27,1,46,11,4.77,162,1,6,Noun,1,ground,533
28,1,30,11,4.77,162,1,6,Noun,1,ground,990
29,0,29,11,4.77,162,1,6,Noun,1,ground,535
29,0,29,11,4.77,162,1,6,Noun,1,ground,535
2,1,50,32,4.77,40.96,1,5,Noun,1,plate,805
3,1,60,32,4.77,40.96,1,5,Noun,1,plate,547
4,1,51,32,4.77,40.96,1,5,Noun,1,plate,880
5,1,29,32,4.77,40.96,1,5,Noun,1,plate,578
6,1,30,32,4.77,40.96,1,5,Noun,1,plate,575
7,0,38,32,4.77,40.96,1,5,Noun,1,plate,431
8,1,30,32,4.77,40.96,1,5,Noun,1,plate,573
9,1,46,32,4.77,40.96,1,5,Noun,1,plate,547
10,1,21,32,4.77,40.96,1,5,Noun,1,plate,423
11,1,20,32,4.77,40.96,1,5,Noun,1,plate,581
12,0,24,32,4.77,40.96,1,5,Noun,1,plate,487
13,1,29,32,4.77,40.96,1,5,Noun,1,plate,491
14,0,22,32,4.77,40.96,1,5,Noun,1,plate,616
16,1,22,32,4.77,40.96,1,5,Noun,1,plate,1191
17,1,33,32,4.77,40.96,1,5,Noun,1,plate,516
18,1,25,32,4.77,40.96,1,5,Noun,1,plate,452
19,1,46,32,4.77,40.96,1,5,Noun,1,plate,937
20,1,23,32,4.77,40.96,1,5,Noun,1,plate,495
21,1,18,32,4.77,40.96,1,5,Noun,1,plate,597
22,1,29,32,4.77,40.96,1,5,Noun,1,plate,1336
23,1,42,32,4.77,40.96,1,5,Noun,1,plate,527
26,0,51,32,4.77,40.96,1,5,Noun,1,plate,795
27,1,46,32,4.77,40.96,1,5,Noun,1,plate,553
28,1,30,32,4.77,40.96,1,5,Noun,1,plate,641
29,0,29,32,4.77,40.96,1,5,Noun,1,plate,1813
29,0,29,32,4.77,40.96,1,5,Noun,1,plate,1813
2,1,50,599,4.79,232.47,65,4,Noun,2,city,736
3,1,60,599,4.79,232.47,65,4,Noun,2,city,570
4,1,51,599,4.79,232.47,65,4,Noun,2,city,589
6,1,30,599,4.79,232.47,65,4,Noun,2,city,894
7,0,38,599,4.79,232.47,65,4,Noun,2,city,450
8,1,30,599,4.79,232.47,65,4,Noun,2,city,514
9,1,46,599,4.79,232.47,65,4,Noun,2,city,570
10,1,21,599,4.79,232.47,65,4,Noun,2,city,533
11,1,20,599,4.79,232.47,65,4,Noun,2,city,480
14,0,22,599,4.79,232.47,65,4,Noun,2,city,428
16,1,22,599,4.79,232.47,65,4,Noun,2,city,704
18,1,25,599,4.79,232.47,65,4,Noun,2,city,802
19,1,46,599,4.79,232.47,65,4,Noun,2,city,866
20,1,23,599,4.79,232.47,65,4,Noun,2,city,501
22,1,29,599,4.79,232.47,65,4,Noun,2,city,1021
23,1,42,599,4.79,232.47,65,4,Noun,2,city,490
24,1,48,599,4.79,232.47,65,4,Noun,2,city,623
26,0,51,599,4.79,232.47,65,4,Noun,2,city,1812
27,1,46,599,4.79,232.47,65,4,Noun,2,city,412
28,1,30,599,4.79,232.47,65,4,Noun,2,city,591
2,1,50,0,4.8,189.92,177,4,Noun,1,food,549
3,1,60,0,4.8,189.92,177,4,Noun,1,food,608
4,1,51,0,4.8,189.92,177,4,Noun,1,food,421
6,1,30,0,4.8,189.92,177,4,Noun,1,food,1926
7,0,38,0,4.8,189.92,177,4,Noun,1,food,477
8,1,30,0,4.8,189.92,177,4,Noun,1,food,401
9,1,46,0,4.8,189.92,177,4,Noun,1,food,608
10,1,21,0,4.8,189.92,177,4,Noun,1,food,735
11,1,20,0,4.8,189.92,177,4,Noun,1,food,657
12,0,24,0,4.8,189.92,177,4,Noun,1,food,645
14,0,22,0,4.8,189.92,177,4,Noun,1,food,366
16,1,22,0,4.8,189.92,177,4,Noun,1,food,948
18,1,25,0,4.8,189.92,177,4,Noun,1,food,590
19,1,46,0,4.8,189.92,177,4,Noun,1,food,808
20,1,23,0,4.8,189.92,177,4,Noun,1,food,632
22,1,29,0,4.8,189.92,177,4,Noun,1,food,666
23,1,42,0,4.8,189.92,177,4,Noun,1,food,600
24,1,48,0,4.8,189.92,177,4,Noun,1,food,631
26,0,51,0,4.8,189.92,177,4,Noun,1,food,720
27,1,46,0,4.8,189.92,177,4,Noun,1,food,668
28,1,30,0,4.8,189.92,177,4,Noun,1,food,480
1,1,30,13,4.8,115.56,4,5,Noun,1,floor,633
2,1,50,13,4.8,115.56,4,5,Noun,1,floor,699
3,1,60,13,4.8,115.56,4,5,Noun,1,floor,571
4,1,51,13,4.8,115.56,4,5,Noun,1,floor,482
5,1,29,13,4.8,115.56,4,5,Noun,1,floor,471
6,1,30,13,4.8,115.56,4,5,Noun,1,floor,647
7,0,38,13,4.8,115.56,4,5,Noun,1,floor,356
8,1,30,13,4.8,115.56,4,5,Noun,1,floor,430
9,1,46,13,4.8,115.56,4,5,Noun,1,floor,571
10,1,21,13,4.8,115.56,4,5,Noun,1,floor,453
11,1,20,13,4.8,115.56,4,5,Noun,1,floor,490
12,0,24,13,4.8,115.56,4,5,Noun,1,floor,554
13,1,29,13,4.8,115.56,4,5,Noun,1,floor,511
14,0,22,13,4.8,115.56,4,5,Noun,1,floor,417
16,1,22,13,4.8,115.56,4,5,Noun,1,floor,898
17,1,33,13,4.8,115.56,4,5,Noun,1,floor,532
18,1,25,13,4.8,115.56,4,5,Noun,1,floor,573
19,1,46,13,4.8,115.56,4,5,Noun,1,floor,666
20,1,23,13,4.8,115.56,4,5,Noun,1,floor,430
21,1,18,13,4.8,115.56,4,5,Noun,1,floor,610
22,1,29,13,4.8,115.56,4,5,Noun,1,floor,669
23,1,42,13,4.8,115.56,4,5,Noun,1,floor,580
24,1,48,13,4.8,115.56,4,5,Noun,1,floor,529
25,1,47,13,4.8,115.56,4,5,Noun,1,floor,699
26,0,51,13,4.8,115.56,4,5,Noun,1,floor,849
27,1,46,13,4.8,115.56,4,5,Noun,1,floor,377
28,1,30,13,4.8,115.56,4,5,Noun,1,floor,459
29,0,29,13,4.8,115.56,4,5,Noun,1,floor,2620
29,0,29,13,4.8,115.56,4,5,Noun,1,floor,2620
2,1,50,14,4.8,189.92,3,4,Noun,1,food,591
3,1,60,14,4.8,189.92,3,4,Noun,1,food,489
4,1,51,14,4.8,189.92,3,4,Noun,1,food,442
5,1,29,14,4.8,189.92,3,4,Noun,1,food,546
6,1,30,14,4.8,189.92,3,4,Noun,1,food,1013
7,0,38,14,4.8,189.92,3,4,Noun,1,food,408
8,1,30,14,4.8,189.92,3,4,Noun,1,food,457
9,1,46,14,4.8,189.92,3,4,Noun,1,food,489
10,1,21,14,4.8,189.92,3,4,Noun,1,food,476
11,1,20,14,4.8,189.92,3,4,Noun,1,food,510
12,0,24,14,4.8,189.92,3,4,Noun,1,food,528
13,1,29,14,4.8,189.92,3,4,Noun,1,food,437
14,0,22,14,4.8,189.92,3,4,Noun,1,food,555
16,1,22,14,4.8,189.92,3,4,Noun,1,food,629
17,1,33,14,4.8,189.92,3,4,Noun,1,food,597
18,1,25,14,4.8,189.92,3,4,Noun,1,food,599
19,1,46,14,4.8,189.92,3,4,Noun,1,food,852
20,1,23,14,4.8,189.92,3,4,Noun,1,food,477
21,1,18,14,4.8,189.92,3,4,Noun,1,food,525
22,1,29,14,4.8,189.92,3,4,Noun,1,food,422
23,1,42,14,4.8,189.92,3,4,Noun,1,food,458
24,1,48,14,4.8,189.92,3,4,Noun,1,food,1000
25,1,47,14,4.8,189.92,3,4,Noun,1,food,552
26,0,51,14,4.8,189.92,3,4,Noun,1,food,760
27,1,46,14,4.8,189.92,3,4,Noun,1,food,398
28,1,30,14,4.8,189.92,3,4,Noun,1,food,496
29,0,29,14,4.8,189.92,3,4,Noun,1,food,1336
29,0,29,14,4.8,189.92,3,4,Noun,1,food,1336
1,1,30,19,4.8,33.24,2,4,Noun,1,tank,537
2,1,50,19,4.8,33.24,2,4,Noun,1,tank,650
3,1,60,19,4.8,33.24,2,4,Noun,1,tank,706
4,1,51,19,4.8,33.24,2,4,Noun,1,tank,542
5,1,29,19,4.8,33.24,2,4,Noun,1,tank,556
6,1,30,19,4.8,33.24,2,4,Noun,1,tank,724
7,0,38,19,4.8,33.24,2,4,Noun,1,tank,413
8,1,30,19,4.8,33.24,2,4,Noun,1,tank,672
9,1,46,19,4.8,33.24,2,4,Noun,1,tank,706
10,1,21,19,4.8,33.24,2,4,Noun,1,tank,503
11,1,20,19,4.8,33.24,2,4,Noun,1,tank,668
12,0,24,19,4.8,33.24,2,4,Noun,1,tank,721
13,1,29,19,4.8,33.24,2,4,Noun,1,tank,685
16,1,22,19,4.8,33.24,2,4,Noun,1,tank,833
17,1,33,19,4.8,33.24,2,4,Noun,1,tank,597
18,1,25,19,4.8,33.24,2,4,Noun,1,tank,553
19,1,46,19,4.8,33.24,2,4,Noun,1,tank,839
20,1,23,19,4.8,33.24,2,4,Noun,1,tank,559
21,1,18,19,4.8,33.24,2,4,Noun,1,tank,547
22,1,29,19,4.8,33.24,2,4,Noun,1,tank,731
24,1,48,19,4.8,33.24,2,4,Noun,1,tank,578
25,1,47,19,4.8,33.24,2,4,Noun,1,tank,681
26,0,51,19,4.8,33.24,2,4,Noun,1,tank,712
27,1,46,19,4.8,33.24,2,4,Noun,1,tank,583
28,1,30,19,4.8,33.24,2,4,Noun,1,tank,733
29,0,29,19,4.8,33.24,2,4,Noun,1,tank,995
29,0,29,19,4.8,33.24,2,4,Noun,1,tank,995
1,1,30,71,4.81,77.92,1,4,Noun,1,gold,435
2,1,50,71,4.81,77.92,1,4,Noun,1,gold,712
3,1,60,71,4.81,77.92,1,4,Noun,1,gold,516
4,1,51,71,4.81,77.92,1,4,Noun,1,gold,661
5,1,29,71,4.81,77.92,1,4,Noun,1,gold,466
6,1,30,71,4.81,77.92,1,4,Noun,1,gold,637
7,0,38,71,4.81,77.92,1,4,Noun,1,gold,391
8,1,30,71,4.81,77.92,1,4,Noun,1,gold,488
9,1,46,71,4.81,77.92,1,4,Noun,1,gold,516
10,1,21,71,4.81,77.92,1,4,Noun,1,gold,407
11,1,20,71,4.81,77.92,1,4,Noun,1,gold,434
12,0,24,71,4.81,77.92,1,4,Noun,1,gold,638
13,1,29,71,4.81,77.92,1,4,Noun,1,gold,531
14,0,22,71,4.81,77.92,1,4,Noun,1,gold,443
16,1,22,71,4.81,77.92,1,4,Noun,1,gold,715
17,1,33,71,4.81,77.92,1,4,Noun,1,gold,477
18,1,25,71,4.81,77.92,1,4,Noun,1,gold,414
19,1,46,71,4.81,77.92,1,4,Noun,1,gold,710
20,1,23,71,4.81,77.92,1,4,Noun,1,gold,520
21,1,18,71,4.81,77.92,1,4,Noun,1,gold,1115
22,1,29,71,4.81,77.92,1,4,Noun,1,gold,528
23,1,42,71,4.81,77.92,1,4,Noun,1,gold,542
25,1,47,71,4.81,77.92,1,4,Noun,1,gold,491
26,0,51,71,4.81,77.92,1,4,Noun,1,gold,625
27,1,46,71,4.81,77.92,1,4,Noun,1,gold,601
28,1,30,71,4.81,77.92,1,4,Noun,1,gold,547
1,1,30,0,4.82,36.78,0,5,Noun,1,yards,459
2,1,50,0,4.82,36.78,0,5,Noun,1,yards,802
3,1,60,0,4.82,36.78,0,5,Noun,1,yards,1137
4,1,51,0,4.82,36.78,0,5,Noun,1,yards,670
5,1,29,0,4.82,36.78,0,5,Noun,1,yards,614
6,1,30,0,4.82,36.78,0,5,Noun,1,yards,700
7,0,38,0,4.82,36.78,0,5,Noun,1,yards,440
8,1,30,0,4.82,36.78,0,5,Noun,1,yards,500
9,1,46,0,4.82,36.78,0,5,Noun,1,yards,1137
10,1,21,0,4.82,36.78,0,5,Noun,1,yards,449
11,1,20,0,4.82,36.78,0,5,Noun,1,yards,694
12,0,24,0,4.82,36.78,0,5,Noun,1,yards,765
13,1,29,0,4.82,36.78,0,5,Noun,1,yards,647
14,0,22,0,4.82,36.78,0,5,Noun,1,yards,757
16,1,22,0,4.82,36.78,0,5,Noun,1,yards,1484
17,1,33,0,4.82,36.78,0,5,Noun,1,yards,643
19,1,46,0,4.82,36.78,0,5,Noun,1,yards,1590
20,1,23,0,4.82,36.78,0,5,Noun,1,yards,639
21,1,18,0,4.82,36.78,0,5,Noun,1,yards,1275
22,1,29,0,4.82,36.78,0,5,Noun,1,yards,739
23,1,42,0,4.82,36.78,0,5,Noun,1,yards,726
24,1,48,0,4.82,36.78,0,5,Noun,1,yards,592
25,1,47,0,4.82,36.78,0,5,Noun,1,yards,653
26,0,51,0,4.82,36.78,0,5,Noun,1,yards,1226
27,1,46,0,4.82,36.78,0,5,Noun,1,yards,554
28,1,30,0,4.82,36.78,0,5,Noun,1,yards,743
29,0,29,0,4.82,36.78,0,5,Noun,1,yards,686
29,0,29,0,4.82,36.78,0,5,Noun,1,yards,686
1,1,30,21,4.85,297.06,2,4,Noun,1,eyes,685
2,1,50,21,4.85,297.06,2,4,Noun,1,eyes,692
3,1,60,21,4.85,297.06,2,4,Noun,1,eyes,667
4,1,51,21,4.85,297.06,2,4,Noun,1,eyes,599
5,1,29,21,4.85,297.06,2,4,Noun,1,eyes,558
6,1,30,21,4.85,297.06,2,4,Noun,1,eyes,829
7,0,38,21,4.85,297.06,2,4,Noun,1,eyes,467
8,1,30,21,4.85,297.06,2,4,Noun,1,eyes,479
9,1,46,21,4.85,297.06,2,4,Noun,1,eyes,667
10,1,21,21,4.85,297.06,2,4,Noun,1,eyes,439
11,1,20,21,4.85,297.06,2,4,Noun,1,eyes,589
12,0,24,21,4.85,297.06,2,4,Noun,1,eyes,488
13,1,29,21,4.85,297.06,2,4,Noun,1,eyes,449
14,0,22,21,4.85,297.06,2,4,Noun,1,eyes,367
16,1,22,21,4.85,297.06,2,4,Noun,1,eyes,928
17,1,33,21,4.85,297.06,2,4,Noun,1,eyes,527
18,1,25,21,4.85,297.06,2,4,Noun,1,eyes,627
19,1,46,21,4.85,297.06,2,4,Noun,1,eyes,642
20,1,23,21,4.85,297.06,2,4,Noun,1,eyes,481
21,1,18,21,4.85,297.06,2,4,Noun,1,eyes,1248
22,1,29,21,4.85,297.06,2,4,Noun,1,eyes,655
23,1,42,21,4.85,297.06,2,4,Noun,1,eyes,480
24,1,48,21,4.85,297.06,2,4,Noun,1,eyes,1084
25,1,47,21,4.85,297.06,2,4,Noun,1,eyes,607
26,0,51,21,4.85,297.06,2,4,Noun,1,eyes,801
27,1,46,21,4.85,297.06,2,4,Noun,1,eyes,446
28,1,30,21,4.85,297.06,2,4,Noun,1,eyes,637
29,0,29,21,4.85,297.06,2,4,Noun,1,eyes,476
29,0,29,21,4.85,297.06,2,4,Noun,1,eyes,476
2,1,50,10,4.87,349.78,1,4,Noun,1,face,642
3,1,60,10,4.87,349.78,1,4,Noun,1,face,640
4,1,51,10,4.87,349.78,1,4,Noun,1,face,332
6,1,30,10,4.87,349.78,1,4,Noun,1,face,1053
7,0,38,10,4.87,349.78,1,4,Noun,1,face,339
8,1,30,10,4.87,349.78,1,4,Noun,1,face,716
9,1,46,10,4.87,349.78,1,4,Noun,1,face,640
10,1,21,10,4.87,349.78,1,4,Noun,1,face,417
11,1,20,10,4.87,349.78,1,4,Noun,1,face,1068
12,0,24,10,4.87,349.78,1,4,Noun,1,face,691
14,0,22,10,4.87,349.78,1,4,Noun,1,face,538
16,1,22,10,4.87,349.78,1,4,Noun,1,face,653
19,1,46,10,4.87,349.78,1,4,Noun,1,face,842
20,1,23,10,4.87,349.78,1,4,Noun,1,face,747
22,1,29,10,4.87,349.78,1,4,Noun,1,face,1175
23,1,42,10,4.87,349.78,1,4,Noun,1,face,445
24,1,48,10,4.87,349.78,1,4,Noun,1,face,1765
26,0,51,10,4.87,349.78,1,4,Noun,1,face,701
27,1,46,10,4.87,349.78,1,4,Noun,1,face,504
28,1,30,10,4.87,349.78,1,4,Noun,1,face,669
1,1,30,125,4.88,57.99,564,4,Noun,1,bear,806
2,1,50,125,4.88,57.99,564,4,Noun,1,bear,832
3,1,60,125,4.88,57.99,564,4,Noun,1,bear,662
4,1,51,125,4.88,57.99,564,4,Noun,1,bear,309
5,1,29,125,4.88,57.99,564,4,Noun,1,bear,581
6,1,30,125,4.88,57.99,564,4,Noun,1,bear,676
7,0,38,125,4.88,57.99,564,4,Noun,1,bear,388
8,1,30,125,4.88,57.99,564,4,Noun,1,bear,485
9,1,46,125,4.88,57.99,564,4,Noun,1,bear,662
10,1,21,125,4.88,57.99,564,4,Noun,1,bear,515
11,1,20,125,4.88,57.99,564,4,Noun,1,bear,605
12,0,24,125,4.88,57.99,564,4,Noun,1,bear,517
13,1,29,125,4.88,57.99,564,4,Noun,1,bear,511
14,0,22,125,4.88,57.99,564,4,Noun,1,bear,406
16,1,22,125,4.88,57.99,564,4,Noun,1,bear,932
17,1,33,125,4.88,57.99,564,4,Noun,1,bear,581
18,1,25,125,4.88,57.99,564,4,Noun,1,bear,448
19,1,46,125,4.88,57.99,564,4,Noun,1,bear,1264
20,1,23,125,4.88,57.99,564,4,Noun,1,bear,530
21,1,18,125,4.88,57.99,564,4,Noun,1,bear,1350
22,1,29,125,4.88,57.99,564,4,Noun,1,bear,503
23,1,42,125,4.88,57.99,564,4,Noun,1,bear,610
24,1,48,125,4.88,57.99,564,4,Noun,1,bear,1152
25,1,47,125,4.88,57.99,564,4,Noun,1,bear,1026
26,0,51,125,4.88,57.99,564,4,Noun,1,bear,626
27,1,46,125,4.88,57.99,564,4,Noun,1,bear,698
28,1,30,125,4.88,57.99,564,4,Noun,1,bear,719
29,0,29,125,4.88,57.99,564,4,Noun,1,bear,996
29,0,29,125,4.88,57.99,564,4,Noun,1,bear,996
1,1,30,0,4.89,4.06,0,5,Noun,1,salts,393
2,1,50,0,4.89,4.06,0,5,Noun,1,salts,933
3,1,60,0,4.89,4.06,0,5,Noun,1,salts,897
4,1,51,0,4.89,4.06,0,5,Noun,1,salts,775
5,1,29,0,4.89,4.06,0,5,Noun,1,salts,719
6,1,30,0,4.89,4.06,0,5,Noun,1,salts,610
7,0,38,0,4.89,4.06,0,5,Noun,1,salts,473
8,1,30,0,4.89,4.06,0,5,Noun,1,salts,639
